Date,Open,High,Low,Close,Volume,RSI_6,RSI_14,MA_5,MA_10,MA_120,MA_200
1999-12-21,22.979999542236328,24.020000457763672,22.09000015258789,22.65999984741211,0,55.21688157873216,52.64645292974994,22.346000289916994,22.04300003051758,23.007333278656006,23.563350009918214
1999-12-22,22.139999389648438,22.84000015258789,22.139999389648438,22.43000030517578,0,52.77190410080381,51.686715001287176,22.42600021362305,22.161000061035157,23.03874994913737,23.551550006866456
1999-12-23,21.59000015258789,21.6299991607666,20.8700008392334,21.1200008392334,0,40.51145840484601,46.48846051123849,22.268000411987305,22.154000091552735,23.041999959945677,23.535300006866454
1999-12-27,22.8799991607666,23.34000015258789,22.850000381469727,23.06999969482422,0,57.958624462577404,53.91794036222635,22.612000274658204,22.313000106811522,23.0646666208903,23.526450004577637
1999-12-28,23.610000610351562,23.690000534057617,22.860000610351562,22.969999313354492,0,56.93110575435805,53.50766171018343,22.45,22.438000106811522,23.0874166170756,23.51510000228882
1999-12-29,23.079999923706055,23.3700008392334,22.799999237060547,23.09000015258789,0,58.00324519700152,53.960397162905736,22.536000061035157,22.441000175476074,23.130166625976564,23.504800004959108
1999-12-30,23.510000228881836,25.170000076293945,23.149999618530273,24.760000228881836,0,70.33541071707197,59.82378975993112,23.002000045776366,22.714000129699706,23.172083298365276,23.500750007629396
1999-12-31,25.030000686645508,25.200000762939453,24.450000762939453,24.639999389648438,0,68.5984618695946,59.239962117450006,23.705999755859374,22.98700008392334,23.211166620254517,23.503300008773802
2000-01-03,24.360000610351562,26.149999618530273,23.979999542236328,24.209999084472656,0,62.01333954009904,57.08995643591452,23.933999633789064,23.272999954223632,23.248666620254518,23.502750005722046
2000-01-04,24.940000534057617,27.18000030517578,24.799999237060547,27.010000228881836,0,78.29459849893661,65.79528136858087,24.74199981689453,23.595999908447265,23.3180832862854,23.512800006866456
2000-01-05,27.979999542236328,29.0,25.850000381469727,26.40999984741211,0,70.52216412384793,62.852703304090376,25.405999755859376,23.970999908447265,23.392999951044718,23.508500003814696
2000-01-06,26.68000030517578,26.709999084472656,24.700000762939453,25.729999542236328,0,62.13354931791146,59.599450840920596,25.599999618530273,24.30099983215332,23.448499949773154,23.50414999961853
2000-01-07,25.139999389648438,25.170000076293945,21.719999313354492,21.719999313354492,0,33.736217173486295,44.85510123056285,25.015999603271485,24.36099967956543,23.44791660308838,23.491099996566774
2000-01-10,21.889999389648438,22.489999771118164,21.360000610351562,21.709999084472656,0,33.69013839455914,44.825319016754484,24.515999603271485,24.224999618530273,23.44999993642171,23.4794499874115
2000-01-11,21.979999542236328,22.6299991607666,21.690000534057617,22.5,0,41.2917025415346,47.775327076898925,23.613999557495116,24.177999687194824,23.44541660944621,23.47424998283386
2000-01-12,23.049999237060547,23.489999771118164,22.40999984741211,22.84000015258789,0,44.57323809522606,49.03821327952777,22.899999618530273,24.152999687194825,23.441416613260905,23.47479998588562
2000-01-13,22.729999542236328,23.100000381469727,21.31999969482422,21.709999084472656,0,36.44805779171617,45.13198723093015,22.09599952697754,23.847999572753906,23.41416660944621,23.467049980163573
2000-01-14,19.829999923706055,20.149999618530273,19.510000228881836,19.65999984741211,0,26.09323213334251,39.0541453106071,21.683999633789064,23.349999618530273,23.38441661198934,23.45504998207092
2000-01-18,21.389999389648438,21.6299991607666,20.969999313354492,21.5,0,43.40959286101947,46.073769335018184,21.641999816894533,23.078999710083007,23.373166608810426,23.451599979400633
2000-01-19,22.149999618530273,22.15999984741211,21.440000534057617,21.719999313354492,0,45.25011209825607,46.86183853364433,21.48599967956543,22.549999618530272,23.349833265940347,23.446949977874755
2000-01-20,21.309999465942383,22.600000381469727,21.18000030517578,21.75,0,45.53995764549852,46.97563644885869,21.26799964904785,22.083999633789062,23.325749937693278,23.441649980545044
2000-01-21,21.549999237060547,21.90999984741211,20.5,20.81999969482422,0,38.04723521757065,43.84128537183122,21.089999771118165,21.59299964904785,23.285999933878582,23.432799978256227
2000-01-24,21.43000030517578,24.440000534057617,21.43000030517578,24.06999969482422,0,63.34085098963581,55.11280325622411,21.971999740600587,21.827999687194826,23.267666594187418,23.444299974441527
2000-01-25,23.790000915527344,24.280000686645508,22.8700008392334,23.020000457763672,0,54.68507677668017,51.51537286779249,22.27599983215332,21.958999824523925,23.23116660118103,23.44974997520447
2000-01-26,22.90999984741211,23.190000534057617,22.450000762939453,23.030000686645508,0,54.755739069710344,51.547811231425385,22.538000106811523,22.011999893188477,23.197999938329062,23.451249980926512
2000-01-27,22.3700008392334,24.389999389648438,22.030000686645508,23.540000915527344,0,58.697286356687634,53.26509229696817,22.89600028991699,22.08199996948242,23.17249994277954,23.444249982833863
2000-01-28,23.75,26.540000915527344,23.170000076293945,26.139999389648438,0,73.05672785802699,60.87779266854374,23.960000228881835,22.525,23.159833272298176,23.455299978256225
2000-01-31,26.780000686645508,27.43000030517578,24.940000534057617,24.950000762939453,0,61.343374647105556,56.35325311107231,24.136000442504884,23.054000091552734,23.13066660563151,23.46054998397827
2000-02-01,24.43000030517578,24.739999771118164,23.290000915527344,23.450000762939453,0,49.37014149342127,51.18884769552491,24.222000503540038,23.24900016784668,23.114499950408934,23.445699987411498
2000-02-02,23.020000457763672,24.739999771118164,22.6200008392334,23.1200008392334,0,46.9508348333511,50.10103212020718,24.240000534057618,23.38900032043457,23.098583285013834,23.436199989318848
2000-02-03,22.719999313354492,23.729999542236328,21.93000030517578,22.010000228881836,0,39.19769372219577,46.51995811605984,23.934000396728514,23.415000343322752,23.096083291371663,23.429699993133546
