Date,Open,High,Low,Close,Volume,RSI_6,RSI_14,MA_5,MA_10,MA_120,MA_200
1999-12-21,3.570900582248629,3.570900582248629,3.570900582248629,3.570900582248629,0.0,52.99634466180504,49.75340478097732,3.551294827900584,3.55996440545026,3.5734350536123687,3.5820126296909205
1999-12-22,3.570900582248629,3.570900582248629,3.570900582248629,3.570900582248629,0.0,52.99634466180504,49.75340478097732,3.554977671887612,3.560739529475614,3.5715601835396638,3.5828118198756345
1999-12-23,3.64364501147058,3.64364501147058,3.64364501147058,3.64364501147058,0.0,74.61524169500446,59.850590083663405,3.57412330810734,3.5674179836459636,3.570329438229947,3.5838433573719044
1999-12-27,3.6113148925232395,3.6113148925232395,3.6113148925232395,3.6113148925232395,0.0,59.91766898715751,54.599222804640675,3.5861934175168875,3.5691876565820495,3.568778715439115,3.5847424423735395
1999-12-28,3.6468767257423083,3.6468767257423083,3.6468767257423083,3.6468767257423083,0.0,68.18866855690989,58.87371884517636,3.6087275588466774,3.576951081832109,3.5675749010816626,3.585724464474862
1999-12-29,3.672742150172528,3.672742150172528,3.672742150172528,3.672742150172528,0.0,73.04360504875197,61.69833498963483,3.6290958724314573,3.59019535016602,3.5663970840208976,3.586886911560364
1999-12-30,3.6808247590327174,3.6808247590327174,3.6808247590327174,3.6808247590327174,0.0,74.50278118057216,62.56360305836761,3.6510807077882745,3.603029189837943,3.5653876915689513,3.58812625388624
1999-12-31,3.7002232734919045,3.7002232734919045,3.7002232734919045,3.7002232734919045,0.0,77.94166011603198,64.62890306132881,3.6623963601925396,3.61825983414994,3.564716902235658,3.589236343465917
2000-01-03,3.619397501383428,3.619397501383428,3.619397501383428,3.619397501383428,0.0,46.550340490560465,51.80484316147987,3.6640128819645774,3.6251031497407324,3.5634104780752627,3.590153941749927
2000-01-04,3.509472058625675,3.509472058625675,3.509472058625675,3.509472058625675,0.0,28.087907939148764,40.13937018681738,3.6365319485412506,3.622629753693964,3.560973146453258,3.5905292079933884
2000-01-05,3.543419142435836,3.543419142435836,3.543419142435836,3.543419142435836,0.0,37.30297479020433,44.30996869100896,3.6106673469939126,3.6198816097126842,3.558692339287627,3.5915047973660283
2000-01-06,3.5983823385548366,3.5983823385548366,3.5983823385548366,3.5983823385548366,0.0,49.80102278175434,50.342457365848674,3.594178862898336,3.6226297853433054,3.5570212329510937,3.59271871577579
2000-01-07,3.664658275338674,3.664658275338674,3.664658275338674,3.664658275338674,0.0,61.039047046953655,56.46616637861346,3.58706586326769,3.6247311117301146,3.556382652097778,3.594037778045778
2000-01-10,3.669510119407383,3.669510119407383,3.669510119407383,3.669510119407383,0.0,61.79049467482866,56.8853361627264,3.5970883868724806,3.6305506344185288,3.5558097805525333,3.595433984003472
2000-01-11,3.6290958091327727,3.6290958091327727,3.6290958091327727,3.6290958091327727,0.0,51.80344188714789,52.36263810495126,3.6210131369739003,3.628772542757575,3.555114956181732,3.596393938601358
2000-01-12,3.6517295192912647,3.6517295192912647,3.6517295192912647,3.6517295192912647,0.0,56.52570367508434,54.542399876786455,3.6426752123449857,3.6266712796694494,3.554722491158551,3.597648350761241
2000-01-13,3.7066889174892723,3.7066889174892723,3.7066889174892723,3.7066889174892723,0.0,66.18094212875698,59.400364675290916,3.664336528131874,3.629257695515105,3.5548764863050413,3.5992984287477197
2000-01-14,3.7357889046319652,3.7357889046319652,3.7357889046319652,3.7357889046319652,0.0,70.363056701492,61.73229610716756,3.6785626539905314,3.632814258629111,3.555032863064488,3.601063792625945
2000-01-18,3.685674387647513,3.685674387647513,3.685674387647513,3.685674387647513,0.0,56.04134388958512,55.78936745786341,3.681795507638557,3.639441947255519,3.5547463573995697,3.602276422907502
2000-01-19,3.6840590052517728,3.6840590052517728,3.6840590052517728,3.6840590052517728,0.0,55.60357387366657,55.60354975637203,3.6927881468623576,3.656900641918129,3.5549266188621504,3.6035565153431675
2000-01-20,3.6339448047607372,3.6339448047607372,3.6339448047607372,3.6339448047607372,0.0,43.07661288749038,50.03572004650926,3.689231203956252,3.6659532081506194,3.5550052041773665,3.6043443006876323
2000-01-21,3.6242468135048083,3.6242468135048083,3.6242468135048083,3.6242468135048083,0.0,40.93500435948665,49.01289940054154,3.6727427831593586,3.668539655645616,3.555040891447476,3.604894736542099
2000-01-24,3.5547369469953307,3.5547369469953307,3.5547369469953307,3.5547369469953307,0.0,28.673867767843547,42.33329483617913,3.636532391632033,3.6575475228112824,3.5545731590150575,3.605052307536702
2000-01-25,3.557969927240723,3.557969927240723,3.557969927240723,3.557969927240723,0.0,29.846662666488527,42.72427277290254,3.610991499550674,3.6463935035946156,3.554397739901743,3.605044749673926
2000-01-26,3.575751160343674,3.575751160343674,3.575751160343674,3.575751160343674,0.0,36.714466900781,44.935543794350586,3.589329930569055,3.6410590387157065,3.554218844635741,3.605178977696625
