Date,Open,High,Low,Close,Volume,RSI_6,RSI_14,MA_5,MA_10,MA_120,MA_200
1999-12-21,65.48991509981488,65.48991509981488,65.48991509981488,65.48991509981488,0.0,100.0,100.0,65.47041944568608,65.44667670838535,64.95792431093767,64.62656368537831
1999-12-22,65.49970220400186,65.49970220400186,65.49970220400186,65.49970220400186,0.0,100.0,100.0,65.48012364151485,65.45622109094268,64.9666381092095,64.63495542463674
1999-12-23,65.50934521606227,65.50934521606227,65.50934521606227,65.50934521606227,0.0,100.0,100.0,65.48985835557649,65.46580321439635,64.9753648278854,64.64335566789038
1999-12-27,65.51895325374241,65.51895325374241,65.51895325374241,65.51895325374241,0.0,100.0,100.0,65.49959449739625,65.4754158159644,64.98410401782368,64.65176432397931
1999-12-28,65.52852630121772,65.52852630121772,65.52852630121772,65.52852630121772,0.0,100.0,100.0,65.50928841496783,65.48503890857889,64.99285522970048,64.66018130169276
1999-12-29,65.53779130701972,65.53779130701972,65.53779130701972,65.53779130701972,0.0,100.0,100.0,65.5188636564088,65.49464155104744,65.00161558944667,64.66860532194656
1999-12-30,65.5469119833933,65.5469119833933,65.5469119833933,65.5469119833933,0.0,100.0,100.0,65.52830561228708,65.50421462690097,65.01038388569603,64.67703592431138
1999-12-31,65.55632524839206,65.55632524839206,65.55632524839206,65.55632524839206,0.0,100.0,100.0,65.53770161875303,65.51377998716477,65.01916224947863,64.6854748330496
2000-01-03,65.56592196597008,65.56592196597008,65.56592196597008,65.56592196597008,0.0,100.0,100.0,65.54709536119859,65.52334492929741,65.02795220086698,64.69392287201072
2000-01-04,65.5755200884009,65.5755200884009,65.5755200884009,65.5755200884009,0.0,100.0,100.0,65.55649411863521,65.53289126680151,65.03675389219568,64.70237995477696
2000-01-05,65.58511961589022,65.58511961589022,65.58511961589022,65.58511961589022,0.0,100.0,100.0,65.56595978040932,65.54241171840906,65.04556777456428,64.71084617234997
2000-01-06,65.59466589399511,65.59466589399511,65.59466589399511,65.59466589399511,0.0,100.0,100.0,65.57551056252967,65.55190808740838,65.05439369441486,64.71932125375453
2000-01-07,65.60417712016746,65.60417712016746,65.60417712016746,65.60417712016746,0.0,100.0,100.0,65.58508093688476,65.5613912778189,65.06323179933783,64.72780493025479
2000-01-10,65.61370794926718,65.61370794926718,65.61370794926718,65.61370794926718,0.0,100.0,100.0,65.59463813354418,65.57086674737137,65.07208254313784,64.73629729511428
2000-01-11,65.62331306703499,65.62331306703499,65.62331306703499,65.62331306703499,0.0,100.0,100.0,65.604196729271,65.5803454239531,65.08094638716626,64.74479871502469
2000-01-12,65.6329378200006,65.6329378200006,65.6329378200006,65.6329378200006,0.0,100.0,100.0,65.61376037009306,65.5898600752512,65.08982288894512,64.75330946097358
2000-01-13,65.642454595602,65.642454595602,65.642454595602,65.642454595602,0.0,100.0,100.0,65.62331811041444,65.59941433647205,65.0987103928671,64.76182907715506
2000-01-14,65.65202745356385,65.65202745356385,65.65202745356385,65.65202745356385,0.0,100.0,100.0,65.63288817709372,65.60898455698924,65.10760920813671,64.77035837211287
2000-01-18,65.66156523425369,65.66156523425369,65.66156523425369,65.66156523425369,0.0,100.0,100.0,65.64245963409103,65.6185488838176,65.11651918323005,64.77889725471574
2000-01-19,65.67132327224651,65.67132327224651,65.67132327224651,65.67132327224651,0.0,100.0,100.0,65.65206167513333,65.62812920220217,65.12544199543593,64.78744682170982
2000-01-20,65.68099155074287,65.68099155074287,65.68099155074287,65.68099155074287,0.0,100.0,100.0,65.66167242128179,65.63771639568742,65.13437628989341,64.79600670858977
2000-01-21,65.69066125262472,65.69066125262472,65.69066125262472,65.69066125262472,0.0,100.0,100.0,65.67131375268633,65.64731593155038,65.143321620922,64.80457700680006
2000-01-24,65.70038711983209,65.70038711983209,65.70038711983209,65.70038711983209,0.0,100.0,100.0,65.68098568593999,65.65693693151685,65.15227784927622,64.81315808152172
2000-01-25,65.7102421780741,65.7102421780741,65.7102421780741,65.7102421780741,0.0,100.0,100.0,65.69072107470406,65.66659035439754,65.16124649120115,64.8217509297022
2000-01-26,65.72011696696734,65.72011696696734,65.72011696696734,65.72011696696734,0.0,100.0,100.0,65.70047981364823,65.67627074439078,65.17022889901996,64.8303560899828
2000-01-27,65.72999323982187,65.72999323982187,65.72999323982187,65.72999323982187,0.0,100.0,100.0,65.71028015146403,65.68597628637289,65.17922387930405,64.83897365437997
2000-01-28,65.73998054674496,65.73998054674496,65.73998054674496,65.73998054674496,0.0,100.0,100.0,65.72014401028807,65.6957288814872,65.18823115107908,64.84760390709559
2000-01-31,65.7500789385843,65.7500789385843,65.7500789385843,65.7500789385843,0.0,100.0,100.0,65.73008237403852,65.70553402998925,65.19725058299318,64.85624713249663
2000-02-01,65.76021540943569,65.76021540943569,65.76021540943569,65.76021540943569,0.0,100.0,100.0,65.74007702031084,65.71539904750745,65.20628308152722,64.86490360549651
2000-02-02,65.77026210901212,65.77026210901212,65.77026210901212,65.77026210901212,0.0,100.0,100.0,65.7501060487198,65.725292931184,65.21532953597884,64.87357251714519
2000-02-03,65.7801824565666,65.7801824565666,65.7801824565666,65.7801824565666,0.0,100.0,100.0,65.76014389206874,65.73521202176637,65.22438978278123,64.88225332016225
2000-02-04,65.79021393397302,65.79021393397302,65.79021393397302,65.79021393397302,0.0,100.0,100.0,65.77019056951434,65.74516728990122,65.23346428995576,64.89094629890356
2000-02-07,65.80021039109567,65.80021039109567,65.80021039109567,65.80021039109567,0.0,100.0,100.0,65.78021686001662,65.75514961702757,65.24255200789636,64.89965091792065
2000-02-08,65.8102997566541,65.8102997566541,65.8102997566541,65.8102997566541,0.0,100.0,100.0,65.79023372946031,65.76515537488557,65.25165445067834,64.90836728128073
2000-02-09,65.8203358269486,65.8203358269486,65.8203358269486,65.8203358269486,0.0,100.0,100.0,65.8002484730476,65.7751772608837,65.26077116525488,64.91709493986716
2000-02-10,65.83039171158882,65.83039171158882,65.83039171158882,65.83039171158882,0.0,100.0,100.0,65.81029032405203,65.7852171080604,65.26990140884885,64.92583389903658
2000-02-11,65.8404125601398,65.8404125601398,65.8404125601398,65.8404125601398,0.0,100.0,100.0,65.82033004928539,65.79526030939988,65.27904368154746,64.93458397886617
2000-02-14,65.85039835611451,65.85039835611451,65.85039835611451,65.85039835611451,0.0,100.0,100.0,65.83036764228916,65.80529225115289,65.28819648282548,64.94334455428034
2000-02-15,65.86060516772015,65.86060516772015,65.86060516772015,65.86060516772015,0.0,100.0,100.0,65.84042872450237,65.81533122698133,65.2973625440207,64.95211645842676
2000-02-16,65.87075867803246,65.87075867803246,65.87075867803246,65.87075867803246,0.0,100.0,100.0,65.85051329471915,65.82538088388337,65.30654156130797,64.96089915277295
2000-02-17,65.88095034850868,65.88095034850868,65.88095034850868,65.88095034850868,0.0,100.0,100.0,65.86062502210311,65.83545767307758,65.31573294360184,64.96969291217906
2000-02-18,65.89114359586286,65.89114359586286,65.89114359586286,65.89114359586286,0.0,100.0,100.0,65.87077122924774,65.84555063926656,65.3249365443416,64.97849773956493
2000-02-22,65.90139332913655,65.90139332913655,65.90139332913655,65.90139332913655,0.0,100.0,100.0,65.88097022385213,65.85566893307065,65.33415282444552,64.9873140014668
2000-02-23,65.91171788051372,65.91171788051372,65.91171788051372,65.91171788051372,0.0,100.0,100.0,65.89119276641085,65.86581074545661,65.3433828475631,64.99614206703157
2000-02-24,65.9220440494039,65.9220440494039,65.9220440494039,65.9220440494039,0.0,100.0,100.0,65.90144984068513,65.87598156770214,65.35262721753169,65.00498185030878
2000-02-25,65.9323352127376,65.9323352127376,65.9323352127376,65.9323352127376,0.0,100.0,100.0,65.91172681353092,65.88617591781701,65.36188578315037,65.0138332604086
2000-02-28,65.9427012407166,65.9427012407166,65.9427012407166,65.9427012407166,0.0,100.0,100.0,65.92203834250168,65.8964047858747,65.37116035920242,65.02269684493658
2000-02-29,65.95303226366642,65.95303226366642,65.95303226366642,65.95303226366642,0.0,100.0,100.0,65.93236612940764,65.90666817662989,65.3804506448112,65.0315719783391
2000-03-01,65.96329162406604,65.96329162406604,65.96329162406604,65.96329162406604,0.0,100.0,100.0,65.94268087811811,65.91693682226449,65.3897561837114,65.04045785160784
2000-03-02,65.97353425768394,65.97353425768394,65.97353425768394,65.97353425768394,0.0,100.0,100.0,65.95297891977411,65.92721438022963,65.39907772802852,65.04935455427753
2000-03-03,65.98385178561229,65.98385178561229,65.98385178561229,65.98385178561229,0.0,100.0,100.0,65.96328223434905,65.93750452393999,65.40841574285129,65.05826272321579
2000-03-06,65.99420758474788,65.99420758474788,65.99420758474788,65.99420758474788,0.0,100.0,100.0,65.97358350315531,65.9478109228285,65.41776963728866,65.0671827231028
2000-03-07,66.00456500916863,66.00456500916863,66.00456500916863,66.00456500916863,0.0,100.0,100.0,65.98389005225576,65.9581280908317,65.4271404668757,65.0761147354552
2000-03-08,66.01496072829745,66.01496072829745,66.01496072829745,66.01496072829745,0.0,100.0,100.0,65.99422387310203,65.96845237561008,65.4365294429428,65.08505859005164
2000-03-09,66.02533974684327,66.02533974684327,66.02533974684327,66.02533974684327,0.0,100.0,100.0,66.0045849709339,65.97878194535402,65.44593656784437,65.09401410916713
2000-03-10,66.03575707791073,66.03575707791073,66.03575707791073,66.03575707791073,0.0,100.0,100.0,66.0149660293936,65.98912413187132,65.45536230244039,65.10298139011222
2000-03-13,66.04623108278389,66.04623108278389,66.04623108278389,66.04623108278389,0.0,100.0,100.0,66.0253707290008,65.99947711607805,65.46480545774448,65.11196071119294
2000-03-14,66.05670674895062,66.05670674895062,66.05670674895062,66.05670674895062,0.0,100.0,100.0,66.0357990769572,66.00984456460647,65.4742655877957,65.12095216488656
2000-03-15,66.06714737853899,66.06714737853899,66.06714737853899,66.06714737853899,0.0,100.0,100.0,66.04623640700551,66.02023014005377,65.48374254175818,65.12995530322726
2000-03-16,66.07760800985722,66.07760800985722,66.07760800985722,66.07760800985722,0.0,100.0,100.0,66.0566900596083,66.03063751527108,65.4932364772089,65.13896968556001
2000-03-17,66.08807029744202,66.08807029744202,66.08807029744202,66.08807029744202,0.0,100.0,100.0,66.06715270351455,66.04105936645406,65.50274739884485,65.14799602908275
2000-03-20,66.0985893153327,66.0985893153327,66.0985893153327,66.0985893153327,0.0,100.0,100.0,66.07762435002431,66.05149753951255,65.5122757703121,65.15703541591714
2000-03-21,66.10912836776441,66.10912836776441,66.10912836776441,66.10912836776441,0.0,100.0,100.0,66.08810867378706,66.06195387537214,65.52182159910207,65.16608829853912
2000-03-22,66.1196691005894,66.1196691005894,66.1196691005894,66.1196691005894,0.0,100.0,100.0,66.09861301819714,66.07242471260132,65.53138443893071,65.17515387683724
2000-03-23,66.13019314795628,66.13019314795628,66.13019314795628,66.13019314795628,0.0,100.0,100.0,66.10913004581695,66.08291005271262,65.54096414148582,65.18423215172216
2000-03-24,66.14070050048215,66.14070050048215,66.14070050048215,66.14070050048215,0.0,100.0,100.0,66.119656086425,66.09340439496978,65.55056070879735,65.19332249880422
2000-03-27,66.15113603291242,66.15113603291242,66.15113603291242,66.15113603291242,0.0,100.0,100.0,66.13016542994094,66.10389488998263,65.56017308181826,65.20242401786976
2000-03-28,66.16162833816995,66.16162833816995,66.16162833816995,66.16162833816995,0.0,100.0,100.0,66.14066542402205,66.11438704890456,65.56980262705048,65.21153716625126
2000-03-29,66.17214068539809,66.17214068539809,66.17214068539809,66.17214068539809,0.0,100.0,100.0,66.15115974098379,66.12488637959046,65.57944905096856,65.2206618602559
2000-03-30,66.18263632222691,66.18263632222691,66.18263632222691,66.18263632222691,0.0,100.0,100.0,66.1616483758379,66.13538921082744,65.5891126565718,65.22979836858623
